webtitle,sectionname,publisheddate,webUrl,apiUrl
Live Q&A: How can we improve mental health support in developing countries?,working-in-development,2016-01-07T15:17:28Z,https://www.theguardian.com/global-development-professionals-network/2016/jan/07/how-can-we-improve-mental-health-support-in-the-developing-world,https://content.guardianapis.com/global-development-professionals-network/2016/jan/07/how-can-we-improve-mental-health-support-in-the-developing-world
Bangladesh cricket star charged with torturing 11-year-old servant,world,2015-12-29T16:02:03Z,https://www.theguardian.com/world/2015/dec/29/bangladeshs-cricket-star-charged-torturing-11-year-old-servant,https://content.guardianapis.com/world/2015/dec/29/bangladeshs-cricket-star-charged-torturing-11-year-old-servant
Bangladeshi lawyer takes aim at sexual violence by religious edict |  Lipika Pelham,global-development,2015-12-18T07:00:08Z,https://www.theguardian.com/global-development/2015/dec/18/bangladesh-violence-women-fatwa-barrister-sara-hosssain,https://content.guardianapis.com/global-development/2015/dec/18/bangladesh-violence-women-fatwa-barrister-sara-hosssain
Eight Australian businesses sign up to tackle forced labour and exploitation,law,2015-12-10T03:48:24Z,https://www.theguardian.com/law/2015/dec/10/eight-australian-businesses-sign-up-to-tackle-forced-labour-and-exploitation,https://content.guardianapis.com/law/2015/dec/10/eight-australian-businesses-sign-up-to-tackle-forced-labour-and-exploitation
How to transform the lives of ultra-poor women: new evidence from Brac in Bangladesh,working-in-development,2015-12-09T14:47:07Z,https://www.theguardian.com/global-development-professionals-network/2015/dec/09/how-to-transform-the-lives-of-ultra-poor-women-new-evidence-from-brac-in-bangladesh,https://content.guardianapis.com/global-development-professionals-network/2015/dec/09/how-to-transform-the-lives-of-ultra-poor-women-new-evidence-from-brac-in-bangladesh
The Christmas card that gives 100% of purchase price to charity,money,2015-12-05T07:01:06Z,https://www.theguardian.com/money/2015/dec/05/charity-sreepur-christmas-cards-donate-women,https://content.guardianapis.com/money/2015/dec/05/charity-sreepur-christmas-cards-donate-women
Dhaka: the city where climate refugees are already a reality,cities,2015-12-01T07:30:10Z,https://www.theguardian.com/cities/2015/dec/01/dhaka-city-climate-refugees-reality,https://content.guardianapis.com/cities/2015/dec/01/dhaka-city-climate-refugees-reality
Major powers pledge $20bn for green energy research,environment,2015-11-30T00:01:16Z,https://www.theguardian.com/environment/2015/nov/30/major-powers-pledge-20bn-for-green-energy-research,https://content.guardianapis.com/environment/2015/nov/30/major-powers-pledge-20bn-for-green-energy-research
"Negociações climáticas de Paris: “Seis anos depois, a alteração climática está a matar os peixes, a inundar os nossos territórios”",environment,2015-11-26T20:34:59Z,https://www.theguardian.com/environment/2015/nov/26/negociacoes-climaticas-de-paris-seis-anos-depois-a-alteracao-climatica-esta-a-matar-os-peixes-a-inundar-os-nossos-territorios,https://content.guardianapis.com/environment/2015/nov/26/negociacoes-climaticas-de-paris-seis-anos-depois-a-alteracao-climatica-esta-a-matar-os-peixes-a-inundar-os-nossos-territorios
"Paris climate talks: ‘Six years on, climate change is killing fish, flooding our fields’",environment,2015-11-22T00:04:08Z,https://www.theguardian.com/environment/2015/nov/22/paris-climate-talks-six-years-on-destroying-cattle-killing-fish,https://content.guardianapis.com/environment/2015/nov/22/paris-climate-talks-six-years-on-destroying-cattle-killing-fish
Italian priest shot in Bangladesh by gunmen,world,2015-11-18T08:06:07Z,https://www.theguardian.com/world/2015/nov/18/italian-priest-shot-bangladesh-gunmen,https://content.guardianapis.com/world/2015/nov/18/italian-priest-shot-bangladesh-gunmen
Bangladesh’s ideological murders are a further attack on its liberal ideals,world,2015-11-07T20:21:51Z,https://www.theguardian.com/world/2015/nov/07/bangladesh-ideological-murders-attack-liberal-ideals,https://content.guardianapis.com/world/2015/nov/07/bangladesh-ideological-murders-attack-liberal-ideals
Progress fans flames of militant unrest in changing Bangladesh,world,2015-11-07T19:58:53Z,https://www.theguardian.com/world/2015/nov/07/bangladesh-killings-islamic-militant-unrest-economic-progress,https://content.guardianapis.com/world/2015/nov/07/bangladesh-killings-islamic-militant-unrest-economic-progress
Bangladesh publishers burn books in protest at killing of secularists,world,2015-11-02T14:10:32Z,https://www.theguardian.com/world/2015/nov/02/bangladesh-publishers-burn-books-protest-secularist-murders,https://content.guardianapis.com/world/2015/nov/02/bangladesh-publishers-burn-books-protest-secularist-murders
"Unreported World: The Girl Who Lost Her Face review – moving, compelling and enraging",tv-and-radio,2015-10-24T06:30:00Z,https://www.theguardian.com/tv-and-radio/tvandradioblog/2015/oct/24/unreported-world-the-girl-who-lost-her-face-review-channel-4,https://content.guardianapis.com/tv-and-radio/tvandradioblog/2015/oct/24/unreported-world-the-girl-who-lost-her-face-review-channel-4
Thousands of refugees expected to take to boats for new life as Asia's monsoons end,world,2015-10-14T22:44:23Z,https://www.theguardian.com/world/2015/oct/15/thousands-of-refugees-expected-to-take-to-boats-for-new-life-as-asias-monsoons-end,https://content.guardianapis.com/world/2015/oct/15/thousands-of-refugees-expected-to-take-to-boats-for-new-life-as-asias-monsoons-end
"Girls speak out: 'I want to be a lawyer, to take action for pregnant children'",global-development,2015-10-11T06:00:02Z,https://www.theguardian.com/global-development/2015/oct/11/international-day-of-the-girl-speak-out-i-want-to-be-a-lawyer-to-take-action-for-pregnant-children,https://content.guardianapis.com/global-development/2015/oct/11/international-day-of-the-girl-speak-out-i-want-to-be-a-lawyer-to-take-action-for-pregnant-children
"Bangladesh Briton linked to terror recruits will never get fair trial, says wife",world,2015-10-10T20:00:08Z,https://www.theguardian.com/world/2015/oct/10/samiun-rahman-bangladesh-torture-claims,https://content.guardianapis.com/world/2015/oct/10/samiun-rahman-bangladesh-torture-claims
World Bank pledges extra $29bn to poorer nations for climate change fight,environment,2015-10-10T06:06:38Z,https://www.theguardian.com/environment/2015/oct/10/world-bank-pledges-extra-29bn-to-poorer-nations-for-climate-change-fight,https://content.guardianapis.com/environment/2015/oct/10/world-bank-pledges-extra-29bn-to-poorer-nations-for-climate-change-fight
Hizb ut-Tahrir is totally opposed to Isis | Letter,world,2015-10-07T16:43:02Z,https://www.theguardian.com/world/2015/oct/07/hizb-ut-tahrir-is-totally-opposed-to-isis,https://content.guardianapis.com/world/2015/oct/07/hizb-ut-tahrir-is-totally-opposed-to-isis
Second foreigner killed in Bangladesh as Isis claims responsibility,world,2015-10-03T14:31:26Z,https://www.theguardian.com/world/2015/oct/03/second-foreigner-killed-in-bangladesh,https://content.guardianapis.com/world/2015/oct/03/second-foreigner-killed-in-bangladesh
Floating schools help buoy up Bangladesh's remote communities | Anna Ridout and Simon Tisdall,global-development,2015-10-01T14:14:11Z,https://www.theguardian.com/global-development/2015/oct/01/floating-schools-help-buoy-up-bangladesh-remote-communities,https://content.guardianapis.com/global-development/2015/oct/01/floating-schools-help-buoy-up-bangladesh-remote-communities
‘You can’t make us be foreign’: young Muslim leaders who were shaped by 9/11,us-news,2015-09-29T15:19:16Z,https://www.theguardian.com/us-news/2015/sep/29/young-muslim-leaders-who-were-shaped-by-911,https://content.guardianapis.com/us-news/2015/sep/29/young-muslim-leaders-who-were-shaped-by-911
Tales of women in Bangladesh: tackling early marriage and child labour | Anna Ridout,global-development,2015-09-29T11:25:04Z,https://www.theguardian.com/global-development/2015/sep/29/women-bangladesh-tales-tackling-early-marriage-child-labour,https://content.guardianapis.com/global-development/2015/sep/29/women-bangladesh-tales-tackling-early-marriage-child-labour
Women in Bangladesh are taking charge – from grassroots up to government | Anna Ridout and Simon Tisdall,global-development,2015-09-29T11:24:21Z,https://www.theguardian.com/global-development/2015/sep/29/bangladesh-women-taking-charge-from-grassroots-to-government,https://content.guardianapis.com/global-development/2015/sep/29/bangladesh-women-taking-charge-from-grassroots-to-government
"Secret aid worker: As a woman, I'm seen as a piece of meat",working-in-development,2015-09-29T09:17:57Z,https://www.theguardian.com/global-development-professionals-network/2015/sep/29/secret-aid-worker-as-a-woman-im-seen-as-a-piece-of-meat,https://content.guardianapis.com/global-development-professionals-network/2015/sep/29/secret-aid-worker-as-a-woman-im-seen-as-a-piece-of-meat
Isis claims responsibility for death of Italian man in Bangladesh,world,2015-09-29T08:11:45Z,https://www.theguardian.com/world/2015/sep/29/isis-claims-responsibility-for-shooting-dead-italian-in-bangladesh,https://content.guardianapis.com/world/2015/sep/29/isis-claims-responsibility-for-shooting-dead-italian-in-bangladesh
Sheikh Hasina: ‘I want to make Bangladesh poverty-free’ | Simon Tisdall and Anna Ridout,global-development,2015-09-25T12:18:04Z,https://www.theguardian.com/global-development/2015/sep/25/sheikh-hasina-i-want-to-make-bangladesh-poverty-free-sustainable-development-goals,https://content.guardianapis.com/global-development/2015/sep/25/sheikh-hasina-i-want-to-make-bangladesh-poverty-free-sustainable-development-goals
"Militant group publishes global hitlist of bloggers, activists and writers",world,2015-09-23T04:00:15Z,https://www.theguardian.com/world/2015/sep/23/militant-group-publishes-hit-list-of-bloggers-activists-and-writers,https://content.guardianapis.com/world/2015/sep/23/militant-group-publishes-hit-list-of-bloggers-activists-and-writers
Bangladesh's PM rejects claims of repression: 'I do politics for the people',world,2015-09-21T12:20:28Z,https://www.theguardian.com/world/2015/sep/21/bangladesh-prime-minister-rejects-accusations-of-authoritarian-rule,https://content.guardianapis.com/world/2015/sep/21/bangladesh-prime-minister-rejects-accusations-of-authoritarian-rule
"British jihadis in Bangladesh fanning flames of extremism, says Dhaka",world,2015-09-16T14:19:13Z,https://www.theguardian.com/world/2015/sep/16/british-jihadis-bangladesh-extremism-uk-isis-sheikh-hasina,https://content.guardianapis.com/world/2015/sep/16/british-jihadis-bangladesh-extremism-uk-isis-sheikh-hasina
Child brides in Bangladesh: 'The dreams I had as a young girl are impossible now',working-in-development,2015-09-15T06:00:09Z,https://www.theguardian.com/global-development-professionals-network/2015/sep/15/bangladesh-child-brides,https://content.guardianapis.com/global-development-professionals-network/2015/sep/15/bangladesh-child-brides
Suspected mastermind of Bangkok bombing believed to be in China,world,2015-09-11T08:44:00Z,https://www.theguardian.com/world/2015/sep/11/bangkok-bombing-suspected-mastermind-izan-bangladesh-china,https://content.guardianapis.com/world/2015/sep/11/bangkok-bombing-suspected-mastermind-izan-bangladesh-china
Bangladesh police charge 'Islamist militants' over atheist's murder,world,2015-09-01T14:35:58Z,https://www.theguardian.com/world/2015/sep/01/bangladesh-police-charge-islamist-militants-atheist-murder,https://content.guardianapis.com/world/2015/sep/01/bangladesh-police-charge-islamist-militants-atheist-murder
Banning child labour imposes naive western ideals on complex problems,sustainable-business,2015-08-26T13:39:03Z,https://www.theguardian.com/sustainable-business/2015/aug/26/ban-child-labour-developing-countries-imposes-naive-western-ideals-complex-problems,https://content.guardianapis.com/sustainable-business/2015/aug/26/ban-child-labour-developing-countries-imposes-naive-western-ideals-complex-problems
Call for trial 'without delay' of men held for killing of Bangladesh bloggers,media,2015-08-18T10:58:42Z,https://www.theguardian.com/media/greenslade/2015/aug/18/call-for-trial-without-delay-of-men-held-for-killing-of-bangladesh-bloggers,https://content.guardianapis.com/media/greenslade/2015/aug/18/call-for-trial-without-delay-of-men-held-for-killing-of-bangladesh-bloggers
Firms in UK will have to reveal efforts to stop supply chain slavery and trafficking,world,2015-07-29T19:19:18Z,https://www.theguardian.com/world/2015/jul/29/major-companies-in-uk-obliged-to-make-slavery-and-trafficking-statements,https://content.guardianapis.com/world/2015/jul/29/major-companies-in-uk-obliged-to-make-slavery-and-trafficking-statements
How one homeless child inspired this Bangladeshi to help hundreds,global-development-professionals-network,2015-07-24T10:11:37Z,https://www.theguardian.com/global-development-professionals-network/2015/jul/24/bangladesh-online-school-education-jaago-korvi-rakshand,https://content.guardianapis.com/global-development-professionals-network/2015/jul/24/bangladesh-online-school-education-jaago-korvi-rakshand
Bangladesh volunteers learn to make a life-or-death difference in a disaster | Amy Yee,global-development,2015-07-14T06:00:08Z,https://www.theguardian.com/global-development/2015/jul/14/volunteers-bangladesh-learn-life-or-death-difference-disaster-rana-plaza,https://content.guardianapis.com/global-development/2015/jul/14/volunteers-bangladesh-learn-life-or-death-difference-disaster-rana-plaza
Zandra Rhodes: weaving a new society,environment,2015-07-05T06:30:06Z,https://www.theguardian.com/environment/2015/jul/05/zandra-rhodes-weaving-a-new-society,https://content.guardianapis.com/environment/2015/jul/05/zandra-rhodes-weaving-a-new-society
Islamism prevails even as we suppress free speech | Nick Cohen,commentisfree,2015-07-04T17:15:01Z,https://www.theguardian.com/commentisfree/2015/jul/04/islamism-prevails-we-suppress-free-speech-bangladeshi-blogger,https://content.guardianapis.com/commentisfree/2015/jul/04/islamism-prevails-we-suppress-free-speech-bangladeshi-blogger
French banks say no to Bangladesh coal plant | Janaki Lenin,environment,2015-06-25T10:47:34Z,https://www.theguardian.com/environment/blog/2015/jun/25/french-banks-say-no-to-bangladesh-coal-plant,https://content.guardianapis.com/environment/blog/2015/jun/25/french-banks-say-no-to-bangladesh-coal-plant
"After two years, the Rana Plaza fund finally reaches its $30m target",sustainable-business,2015-06-10T15:06:54Z,https://www.theguardian.com/sustainable-business/2015/jun/10/rana-plaza-fund-reaches-target-compensate-victims,https://content.guardianapis.com/sustainable-business/2015/jun/10/rana-plaza-fund-reaches-target-compensate-victims
"Despite being a woman:  five other things we can do, as well as fight terrorism | Hannah Jane Parkinson",commentisfree,2015-06-09T12:08:37Z,https://www.theguardian.com/commentisfree/2015/jun/09/despite-being-a-woman-narendra-modi,https://content.guardianapis.com/commentisfree/2015/jun/09/despite-being-a-woman-narendra-modi
Bangladesh urged to combat ‘epidemic of child marriage’,global-development,2015-06-09T11:49:26Z,https://www.theguardian.com/global-development/2015/jun/09/bangladesh-urged-combat-epidemic-child-marriage,https://content.guardianapis.com/global-development/2015/jun/09/bangladesh-urged-combat-epidemic-child-marriage
Bangladesh Rana Plaza factory fund finally meets target,world,2015-06-08T16:09:18Z,https://www.theguardian.com/world/2015/jun/08/bangladesh-rana-plaza-factory-fund-meets-target,https://content.guardianapis.com/world/2015/jun/08/bangladesh-rana-plaza-factory-fund-meets-target
G7 leaders agree on new insurance fund after Rana Plaza disaster,world,2015-06-08T12:47:23Z,https://www.theguardian.com/world/2015/jun/08/g7-insurance-fund-rana-plaza-disaster,https://content.guardianapis.com/world/2015/jun/08/g7-insurance-fund-rana-plaza-disaster
"India and Bangladesh seal border deal, four decades later",world,2015-06-06T16:45:55Z,https://www.theguardian.com/world/2015/jun/06/india-bangladesh-seal-border-territories-deal-mido-hasina,https://content.guardianapis.com/world/2015/jun/06/india-bangladesh-seal-border-territories-deal-mido-hasina
"Asylum seeker policy shirks regional obligations, says Greens senator",australia-news,2015-06-02T01:10:22Z,https://www.theguardian.com/australia-news/2015/jun/02/asylum-seeker-policy-shirks-regional-obligations-says-greens-senator,https://content.guardianapis.com/australia-news/2015/jun/02/asylum-seeker-policy-shirks-regional-obligations-says-greens-senator
Asian migrant crisis: calls for Asean joint action likely to be unanswered,world,2015-05-28T13:55:51Z,https://www.theguardian.com/world/2015/may/28/asian-migrant-crisis-calls-for-asean-joint-action-likely-to-be-unanswered,https://content.guardianapis.com/world/2015/may/28/asian-migrant-crisis-calls-for-asean-joint-action-likely-to-be-unanswered
Bangladeshi blogger named on hitlist warned: 'You will be next',world,2015-05-28T07:00:01Z,https://www.theguardian.com/world/2015/may/28/bangladeshi-blogger-ananya-azad-named-hitlist,https://content.guardianapis.com/world/2015/may/28/bangladeshi-blogger-ananya-azad-named-hitlist
"Malaysia migrant mass graves: police reveal 139 sites, some with multiple corpses",world,2015-05-25T11:08:42Z,https://www.theguardian.com/world/2015/may/25/malaysia-migrant-mass-graves-police-reveal-139-sites-some-with-multiple-corpses,https://content.guardianapis.com/world/2015/may/25/malaysia-migrant-mass-graves-police-reveal-139-sites-some-with-multiple-corpses
Margaret Atwood and Salman Rushdie join protest at 'impunity' of Bangladesh bloggers' killers,books,2015-05-22T06:30:06Z,https://www.theguardian.com/books/2015/may/22/margaret-atwood-salman-rushdie-protest-impunity-of-bangladesh-bloggers-killers,https://content.guardianapis.com/books/2015/may/22/margaret-atwood-salman-rushdie-protest-impunity-of-bangladesh-bloggers-killers
Bangladesh must act on these brutal attacks on bloggers | Letters,world,2015-05-21T18:05:31Z,https://www.theguardian.com/world/2015/may/21/bangladesh-stop-brutal-attacks-on-bloggers-ananta-bijoy-das,https://content.guardianapis.com/world/2015/may/21/bangladesh-stop-brutal-attacks-on-bloggers-ananta-bijoy-das
Why is Aung San Suu Kyi silent on the plight of the Rohingya people?,world,2015-05-19T16:03:43Z,https://www.theguardian.com/world/2015/may/19/why-is-aung-san-suu-kyi-silent-on-the-plight-of-the-rohingya-people,https://content.guardianapis.com/world/2015/may/19/why-is-aung-san-suu-kyi-silent-on-the-plight-of-the-rohingya-people
The Rohingya crisis is not an isolated tragedy – it’s the shape of things to come | Tahmima Anam,commentisfree,2015-05-19T14:01:34Z,https://www.theguardian.com/commentisfree/2015/may/19/rohingya-andaman-sea-refugees-migration,https://content.guardianapis.com/commentisfree/2015/may/19/rohingya-andaman-sea-refugees-migration
Philippines offers refuge to desperate migrants trapped on boats,world,2015-05-19T10:35:11Z,https://www.theguardian.com/world/2015/may/19/philippines-offers-refuge-to-desperate-asylum-seekers-trapped-on-boats,https://content.guardianapis.com/world/2015/may/19/philippines-offers-refuge-to-desperate-asylum-seekers-trapped-on-boats
'We helped out of solidarity': Indonesian fishermen come to aid of boat migrants,world,2015-05-18T12:09:10Z,https://www.theguardian.com/world/2015/may/18/solidarity-indonesian-fishermen-boat-migrants-aceh,https://content.guardianapis.com/world/2015/may/18/solidarity-indonesian-fishermen-boat-migrants-aceh
Burma’s boatpeople ‘faced choice of annihilation or risking their lives at sea’,world,2015-05-16T23:05:08Z,https://www.theguardian.com/world/2015/may/17/rohingya-burma-refugees-boat-migrants,https://content.guardianapis.com/world/2015/may/17/rohingya-burma-refugees-boat-migrants
"Indonesian navy rescues 200 from ocean near Aceh, after 750 saved earlier",world,2015-05-16T01:53:28Z,https://www.theguardian.com/world/2015/may/16/indonesian-navy-rescues-200-from-ocean-near-aceh-after-750-saved-earlier,https://content.guardianapis.com/world/2015/may/16/indonesian-navy-rescues-200-from-ocean-near-aceh-after-750-saved-earlier
South-east Asia faces its own migrant crisis as states play 'human ping-pong',world,2015-05-14T15:04:39Z,https://www.theguardian.com/world/2015/may/14/migrant-crisis-south-east-asia-rohingya-malaysia-thailand,https://content.guardianapis.com/world/2015/may/14/migrant-crisis-south-east-asia-rohingya-malaysia-thailand
Have Qatar's work conditions improved? Migrant labourers tell their stories,world,2015-05-14T11:00:14Z,https://www.theguardian.com/world/2015/may/14/for-qatars-foreign-workers-global-scrutiny-working-to-a-point,https://content.guardianapis.com/world/2015/may/14/for-qatars-foreign-workers-global-scrutiny-working-to-a-point
"In international aid, people should be seen as consumers not 'beneficiaries'",working-in-development,2015-05-13T14:23:24Z,https://www.theguardian.com/global-development-professionals-network/2015/may/13/international-aid-consumers-beneficiaries,https://content.guardianapis.com/global-development-professionals-network/2015/may/13/international-aid-consumers-beneficiaries
The Guardian view on the murder of Ananta Bijoy Das: an assault on a universal value | Editorial,commentisfree,2015-05-12T19:08:14Z,https://www.theguardian.com/commentisfree/2015/may/12/guardian-view-on-murder-of-ananta-bijoy-das,https://content.guardianapis.com/commentisfree/2015/may/12/guardian-view-on-murder-of-ananta-bijoy-das
Third atheist blogger killed in Bangladesh knife attack,world,2015-05-12T10:08:07Z,https://www.theguardian.com/world/2015/may/12/third-atheist-blogger-killed-in-bangladesh-after-knife-attack,https://content.guardianapis.com/world/2015/may/12/third-atheist-blogger-killed-in-bangladesh-after-knife-attack
"Fears up to 6,000 asylum seekers are trapped at sea off south-east Asia",world,2015-05-12T03:20:38Z,https://www.theguardian.com/world/2015/may/12/fears-up-to-6000-south-east-asian-boat-people-are-abandoned-at-sea,https://content.guardianapis.com/world/2015/may/12/fears-up-to-6000-south-east-asian-boat-people-are-abandoned-at-sea
South Asia al-Qaida group video claims responsibility for blogger murders,world,2015-05-03T17:48:28Z,https://www.theguardian.com/world/2015/may/03/south-asia-al-qaida-group-video-claims-responsibility-for-blogger-murders,https://content.guardianapis.com/world/2015/may/03/south-asia-al-qaida-group-video-claims-responsibility-for-blogger-murders
"Nepal death toll climbs towards 2,000 as world responds to earthquake",world,2015-04-26T08:19:26Z,https://www.theguardian.com/world/2015/apr/26/nepal-earthquake-death-toll-climbs-towards-2000-as-world-responds,https://content.guardianapis.com/world/2015/apr/26/nepal-earthquake-death-toll-climbs-towards-2000-as-world-responds
Rana Plaza collapse: compensation fund has $6m shortfall two years on,world,2015-04-23T17:15:53Z,https://www.theguardian.com/world/2015/apr/23/rana-plaza-collapse-compensation-fund-has-6m-shortfall-two-years-on,https://content.guardianapis.com/world/2015/apr/23/rana-plaza-collapse-compensation-fund-has-6m-shortfall-two-years-on
"Reliving the Rana Plaza factory collapse: a history of cities in 50 buildings, day 22",cities,2015-04-23T09:23:31Z,https://www.theguardian.com/cities/2015/apr/23/rana-plaza-factory-collapse-history-cities-50-buildings,https://content.guardianapis.com/cities/2015/apr/23/rana-plaza-factory-collapse-history-cities-50-buildings
"Rana Plaza: Two years after the tragedy, why has so little changed? | Sam Maher",global-development,2015-04-22T23:01:03Z,https://www.theguardian.com/global-development/2015/apr/23/rana-plaza-bangladesh-factory-tragedy-little-changed,https://content.guardianapis.com/global-development/2015/apr/23/rana-plaza-bangladesh-factory-tragedy-little-changed
Bangladesh garment workers suffer poor conditions two years after reform vows,world,2015-04-22T13:22:52Z,https://www.theguardian.com/world/2015/apr/22/garment-workers-in-bangladesh-still-suffering-two-years-after-factory-collapse,https://content.guardianapis.com/world/2015/apr/22/garment-workers-in-bangladesh-still-suffering-two-years-after-factory-collapse
Mob attacks Bangladesh opposition leader during election rally,world,2015-04-21T06:45:53Z,https://www.theguardian.com/world/2015/apr/21/mob-attacks-bangladesh-opposition-leader-during-election-rally,https://content.guardianapis.com/world/2015/apr/21/mob-attacks-bangladesh-opposition-leader-during-election-rally
Rana Plaza: rallies in Bangladesh as victims await compensation,world,2015-04-18T20:58:19Z,https://www.theguardian.com/world/2015/apr/18/rana-plaza-bangladesh-compensation-anniversary-factory-disaster,https://content.guardianapis.com/world/2015/apr/18/rana-plaza-bangladesh-compensation-anniversary-factory-disaster
Rana Plaza disaster: Benetton donates $1.1m to victims' fund,world,2015-04-17T16:40:44Z,https://www.theguardian.com/world/2015/apr/17/rana-plaza-disaster-benetton-donates-victims-fund-bangladesh,https://content.guardianapis.com/world/2015/apr/17/rana-plaza-disaster-benetton-donates-victims-fund-bangladesh
Bangladesh braced for protests after Islamist leader's execution,world,2015-04-12T09:12:32Z,https://www.theguardian.com/world/2015/apr/12/bangladesh-protests-islamist-leader-kamaruzzaman-execution,https://content.guardianapis.com/world/2015/apr/12/bangladesh-protests-islamist-leader-kamaruzzaman-execution
Bangladesh police charge four men with murder of blogger,world,2015-03-31T13:42:19Z,https://www.theguardian.com/world/2015/mar/31/bangladesh-police-charge-four-men-with-of-blogger-washiqur-rahman,https://content.guardianapis.com/world/2015/mar/31/bangladesh-police-charge-four-men-with-of-blogger-washiqur-rahman
Bangladesh blogger becomes second to be murdered in a month,world,2015-03-30T15:58:16Z,https://www.theguardian.com/world/2015/mar/30/blogger-hacked-death-bangladesh-dhaka,https://content.guardianapis.com/world/2015/mar/30/blogger-hacked-death-bangladesh-dhaka
Glorious failure: the joy of learning from your mistakes,working-in-development,2015-03-30T12:23:25Z,https://www.theguardian.com/global-development-professionals-network/2015/mar/30/glorious-failure-joy-learning-from-your-mistakes,https://content.guardianapis.com/global-development-professionals-network/2015/mar/30/glorious-failure-joy-learning-from-your-mistakes
"The global plight of domestic workers: few rights, little freedom, frequent abuse | Rebecca Falconer and Annie Kelly",global-development,2015-03-17T06:00:12Z,https://www.theguardian.com/global-development/2015/mar/17/global-plight-domestic-workers-labour-rights-little-freedom-abuse,https://content.guardianapis.com/global-development/2015/mar/17/global-plight-domestic-workers-labour-rights-little-freedom-abuse
Bangladesh labor leader arrested during Rana Plaza protest in New Jersey,us-news,2015-03-15T11:00:09Z,https://www.theguardian.com/us-news/2015/mar/15/bangladesh-kalpona-akter-arrested-rana-plaza-new-jersey,https://content.guardianapis.com/us-news/2015/mar/15/bangladesh-kalpona-akter-arrested-rana-plaza-new-jersey
Can an app really make Bangladesh's notoriously deadly roads safer?,world,2015-03-13T20:40:26Z,https://www.theguardian.com/world/2015/mar/13/bangladesh-deady-road-accidents-criticalink-app-emergency-services,https://content.guardianapis.com/world/2015/mar/13/bangladesh-deady-road-accidents-criticalink-app-emergency-services
Old Dhaka in danger: young volunteers bid to save historic city from developers,cities,2015-03-11T07:00:05Z,https://www.theguardian.com/cities/2015/mar/11/old-dhaka-danger-young-volunteers-save-historic-city-developers,https://content.guardianapis.com/cities/2015/mar/11/old-dhaka-danger-young-volunteers-save-historic-city-developers
Supplements for pregnant women in Bangladesh to boost nutrition,working-in-development,2015-03-09T10:22:10Z,https://www.theguardian.com/global-development-professionals-network/2015/mar/09/supplements-for-pregnant-women-in-bangladesh-to-boost-nutrition,https://content.guardianapis.com/global-development-professionals-network/2015/mar/09/supplements-for-pregnant-women-in-bangladesh-to-boost-nutrition
Atheist blogger Avijit Roy 'was not just a person … he was a movement',world,2015-03-07T12:00:02Z,https://www.theguardian.com/world/2015/mar/07/atheist-blogger-avijit-roy-returning-bangladesh-risky,https://content.guardianapis.com/world/2015/mar/07/atheist-blogger-avijit-roy-returning-bangladesh-risky
Bangladesh authorities arrest man over atheist blogger's murder,world,2015-03-02T16:38:17Z,https://www.theguardian.com/world/2015/mar/02/bangladesh-authorities-arrest-man-atheist-bloggers-murder-avijit-roy,https://content.guardianapis.com/world/2015/mar/02/bangladesh-authorities-arrest-man-atheist-bloggers-murder-avijit-roy
Avijit Roy was hacked to death for his secular views. Let’s share his story | Alom Shaha,commentisfree,2015-03-02T11:32:57Z,https://www.theguardian.com/commentisfree/2015/mar/02/avijit-roy-hacked-to-death-bangladesh-dhaka-religion-free-speech,https://content.guardianapis.com/commentisfree/2015/mar/02/avijit-roy-hacked-to-death-bangladesh-dhaka-religion-free-speech
Bangladeshis protest after atheist writer Avijit Roy hacked to death,world,2015-02-27T19:35:47Z,https://www.theguardian.com/world/2015/feb/27/bangladeshi-protests-over-of-atheist-writer-avijit-roy,https://content.guardianapis.com/world/2015/feb/27/bangladeshi-protests-over-of-atheist-writer-avijit-roy
"From land grabs to anti union behaviour, businesses are increasingly being held accountable",working-in-development,2015-02-24T12:55:02Z,https://www.theguardian.com/business/2015/feb/24/from-land-grabs-to-anti-union-behaviour-businesses-are-increasingly-being-held-accountable,https://content.guardianapis.com/business/2015/feb/24/from-land-grabs-to-anti-union-behaviour-businesses-are-increasingly-being-held-accountable
Benetton agrees to contribute to Rana Plaza compensation fund,business,2015-02-20T15:53:56Z,https://www.theguardian.com/business/2015/feb/20/benetton-agrees-contribute-rana-plaza-compensation-fund,https://content.guardianapis.com/business/2015/feb/20/benetton-agrees-contribute-rana-plaza-compensation-fund
How social workers are changing lives for the waste pickers of Dhaka,social-care-network,2015-02-20T10:00:07Z,https://www.theguardian.com/social-care-network/2015/feb/20/social-workers-changing-lives-waste-pickers-dhaka,https://content.guardianapis.com/social-care-network/2015/feb/20/social-workers-changing-lives-waste-pickers-dhaka
Benetton faces renewed pressure over Rana Plaza victims' fund,world,2015-02-12T16:19:35Z,https://www.theguardian.com/world/2015/feb/12/benetton-pressure-rana-plaza-victims-fund-bangladesh-factory-disaster,https://content.guardianapis.com/world/2015/feb/12/benetton-pressure-rana-plaza-victims-fund-bangladesh-factory-disaster
The global system for holding corporations to account is in need of serious reform,working-in-development,2015-02-10T14:28:27Z,https://www.theguardian.com/global-development-professionals-network/2015/feb/10/the-global-system-for-holding-corporations-to-account-is-in-need-of-serious-reform,https://content.guardianapis.com/global-development-professionals-network/2015/feb/10/the-global-system-for-holding-corporations-to-account-is-in-need-of-serious-reform
